kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count
2536.01,CONFIRMED,51.131934600,4.3680000e-04,-4.3680000e-04,2.43,7.400e-01,-4.000e-01,1
2537.01,FALSE POSITIVE,133.516435000,3.4840000e-03,-3.4840000e-03,2.01,7.100e-01,-1.600e-01,1
2538.01,CONFIRMED,39.831253600,2.0660000e-04,-2.0660000e-04,1.46,1.000e-01,-6.000e-02,1
0249.01,CONFIRMED,9.549277089,5.2870000e-06,-5.2870000e-06,1.57,2.100e-01,-2.400e-01,1
2610.01,CANDIDATE,24.107317200,2.6620000e-04,-2.6620000e-04,2.74,6.500e-01,-1.310e+00,2
0252.01,CONFIRMED,17.604614010,2.4990000e-05,-2.4990000e-05,2.64,1.500e-01,-2.300e-01,1
2611.01,FALSE POSITIVE,1.228721184,2.2790000e-06,-2.2790000e-06,1.62,1.200e-01,-1.500e-01,1
2613.01,CANDIDATE,51.573865300,4.1750000e-04,-4.1750000e-04,2.41,4.800e-01,-1.600e-01,1
2615.01,CONFIRMED,4.695055760,3.9370000e-05,-3.9370000e-05,1.49,4.400e-01,-1.500e-01,1
2616.01,FALSE POSITIVE,0.569115976,7.4500000e-07,-7.4500000e-07,1.80,1.600e-01,-1.600e-01,1
0242.01,FALSE POSITIVE,7.258450123,3.8970000e-06,-3.8970000e-06,5.53,1.590e+00,-5.300e-01,1
2388.01,FALSE POSITIVE,6.095984100,9.7350000e-05,-9.7350000e-05,0.99,2.300e-01,-1.500e-01,1
2389.01,CONFIRMED,22.922118100,2.5800000e-04,-2.5800000e-04,1.33,2.100e-01,-1.600e-01,1
2390.01,CONFIRMED,16.104745030,9.8600000e-05,-9.8600000e-05,3.21,5.800e-01,-1.160e+00,1
2392.01,CONFIRMED,7.426973780,5.3160000e-05,-5.3160000e-05,1.40,1.900e-01,-1.100e-01,1
2464.01,FALSE POSITIVE,0.874629873,3.7630000e-06,-3.7630000e-06,0.72,8.000e-02,-8.000e-02,1
2465.01,FALSE POSITIVE,5.460918460,2.4890000e-05,-2.4890000e-05,1.25,3.400e-01,-1.500e-01,1
2466.01,CONFIRMED,3.173230120,1.0950000e-05,-1.0950000e-05,0.88,7.000e-02,-8.000e-02,2
2466.02,CONFIRMED,13.297069500,1.0730000e-04,-1.0730000e-04,0.91,7.000e-02,-8.000e-02,2
0246.01,CONFIRMED,5.398752862,1.9470000e-06,-1.9470000e-06,2.21,1.200e-01,-1.100e-01,2
2539.01,FALSE POSITIVE,5.266481260,3.1970000e-05,-3.1970000e-05,1.07,3.500e-01,-1.200e-01,1
2540.01,FALSE POSITIVE,2.675968080,1.7450000e-05,-1.7450000e-05,1.57,8.000e-02,-1.600e-01,1
2541.01,CONFIRMED,7.416830330,7.9000000e-05,-7.9000000e-05,3.36,6.200e-01,-5.600e-01,2
2542.01,CONFIRMED,0.727331746,1.2910000e-06,-1.2910000e-06,0.67,1.100e-01,-1.000e-01,1
2543.01,CONFIRMED,1.302017467,3.2980000e-06,-3.2980000e-06,1.37,5.000e-02,-9.000e-02,1
2617.01,CONFIRMED,8.630500920,6.5800000e-05,-6.5800000e-05,1.43,2.400e-01,-1.300e-01,1
2618.01,FALSE POSITIVE,12.491173880,7.7710000e-05,-7.7710000e-05,1.36,3.600e-01,-1.600e-01,1
2619.01,CONFIRMED,3.276457230,1.6330000e-05,-1.6330000e-05,1.71,5.200e-01,-1.700e-01,1
2620.01,CONFIRMED,16.057329100,1.0740000e-04,-1.0740000e-04,2.27,5.100e-01,-1.700e-01,1
2621.01,FALSE POSITIVE,8.443265570,6.3340000e-05,-6.3340000e-05,1.97,6.700e-01,-2.200e-01,1
2393.01,CONFIRMED,4.603002560,1.7530000e-05,-1.7530000e-05,1.32,5.000e-02,-8.000e-02,2
2395.01,FALSE POSITIVE,16.932928400,4.4110000e-05,-4.4110000e-05,2.46,7.800e-01,-2.800e-01,1
2397.01,CONFIRMED,12.000896670,6.8620000e-05,-6.8620000e-05,1.47,1.600e-01,-1.300e-01,1
2398.01,FALSE POSITIVE,1.169010526,1.2940000e-06,-1.2940000e-06,91.91,1.600e+01,-2.973e+01,1
2399.01,CONFIRMED,1.916940872,6.0330000e-06,-6.0330000e-06,0.89,5.000e-02,-7.000e-02,1
2467.01,CONFIRMED,5.056613020,3.0690000e-05,-3.0690000e-05,1.15,3.500e-01,-1.100e-01,1
2468.01,CONFIRMED,24.334493900,2.8290000e-04,-2.8290000e-04,1.74,5.100e-01,-1.800e-01,1
2469.01,CONFIRMED,131.187921000,1.5630000e-03,-1.5630000e-03,2.34,9.000e-02,-1.700e-01,1
2470.01,FALSE POSITIVE,2.174898060,1.4870000e-05,-1.4870000e-05,1.08,1.700e-01,-1.500e-01,1
2471.01,CONFIRMED,25.885939700,2.4060000e-04,-2.4060000e-04,1.66,9.000e-02,-1.600e-01,1
2544.01,CONFIRMED,28.625350200,2.5540000e-04,-2.5540000e-04,2.38,7.100e-01,-2.200e-01,1
2545.01,CONFIRMED,6.981413270,7.6030000e-05,-7.6030000e-05,1.42,9.000e-02,-1.300e-01,1
2546.01,FALSE POSITIVE,1.319677953,6.0170000e-06,-6.0170000e-06,1.13,3.600e-01,-1.400e-01,1
2547.01,CONFIRMED,8.943377240,4.4160000e-05,-4.4160000e-05,1.48,4.000e-01,-2.600e-01,1
2548.01,CANDIDATE,0.827151296,3.9570000e-06,-3.9570000e-06,19.10,5.150e+00,-9.100e-01,1
0250.01,CONFIRMED,12.282998287,8.0010000e-06,-8.0010000e-06,2.83,1.600e-01,-2.200e-01,4
2622.01,FALSE POSITIVE,0.328686504,4.6200000e-07,-4.6200000e-07,1.11,2.400e-01,-1.000e-01,1
0253.01,CANDIDATE,6.383159135,6.3980000e-06,-6.3980000e-06,2.73,1.000e-01,-1.700e-01,2
2623.01,CONFIRMED,5.576547820,5.4400000e-05,-5.4400000e-05,0.92,2.000e-01,-6.000e-02,2
2624.01,CONFIRMED,115.686339200,8.9680000e-04,-8.9680000e-04,3.52,5.800e-01,-4.400e-01,1
2625.01,CONFIRMED,3.813714230,2.5440000e-05,-2.5440000e-05,1.37,3.200e-01,-1.200e-01,1
2626.01,CONFIRMED,38.097071700,3.0790000e-04,-3.0790000e-04,1.58,2.000e-01,-2.100e-01,1
2400.01,CANDIDATE,11.619170700,4.5940000e-05,-4.5940000e-05,2.21,6.300e-01,-1.900e-01,1
0243.01,FALSE POSITIVE,2.637574744,1.8570000e-06,-1.8570000e-06,9.16,3.030e+00,-1.010e+00,1
2401.01,CANDIDATE,38.229203700,2.8130000e-04,-2.8130000e-04,1.51,1.300e-01,-1.200e-01,1
2402.01,CONFIRMED,16.301272700,1.0470000e-04,-1.0470000e-04,1.54,9.000e-02,-1.200e-01,1
2403.01,CONFIRMED,13.323540780,9.7540000e-05,-9.7540000e-05,1.32,2.200e-01,-1.400e-01,1
2472.01,CONFIRMED,2.607545159,6.5850000e-06,-6.5850000e-06,2.07,6.200e-01,-2.300e-01,1
2473.01,CONFIRMED,3.244175410,1.5620000e-05,-1.5620000e-05,1.84,8.000e-02,-1.600e-01,3
2474.01,CANDIDATE,176.845697000,2.7530000e-03,-2.7530000e-03,42.05,1.873e+01,-3.900e+00,1
2475.01,FALSE POSITIVE,6.855672480,3.0070000e-05,-3.0070000e-05,1.27,3.900e-01,-1.000e-01,1
2476.01,FALSE POSITIVE,2.286072820,2.3790000e-05,-2.3790000e-05,1.01,1.100e-01,-6.000e-02,1
0246.02,CONFIRMED,9.605059760,3.4590000e-05,-3.4590000e-05,0.91,5.000e-02,-4.000e-02,2
2549.01,FALSE POSITIVE,3.547899280,2.8840000e-05,-2.8840000e-05,0.99,1.600e-01,-7.000e-02,1
2550.01,CANDIDATE,18.024348200,1.1490000e-04,-1.1490000e-04,1.98,6.100e-01,-2.000e-01,1
2551.01,CANDIDATE,16.479322900,1.7330000e-04,-1.7330000e-04,1.53,1.700e-01,-1.000e-01,1
2552.01,CONFIRMED,3.656909090,1.9190000e-05,-1.9190000e-05,1.32,2.300e-01,-1.700e-01,1
2553.01,CONFIRMED,88.071276900,8.4970000e-04,-8.4970000e-04,2.40,9.000e-02,-1.600e-01,1
2627.01,CONFIRMED,8.383957960,8.4520000e-05,-8.4520000e-05,3.24,5.600e-01,-1.030e+00,1
2628.01,CONFIRMED,1.681890510,1.0760000e-05,-1.0760000e-05,1.27,2.000e-01,-2.300e-01,1
2629.01,FALSE POSITIVE,8.590003550,8.8640000e-05,-8.8640000e-05,1.82,5.200e-01,-1.800e-01,1
2631.01,CONFIRMED,44.997760400,5.1730000e-04,-5.1730000e-04,1.59,2.300e-01,-8.000e-02,2
2632.01,CONFIRMED,7.128151630,6.1950000e-05,-6.1950000e-05,1.36,2.500e-01,-3.400e-01,1
2404.01,CANDIDATE,2.100816290,1.4820000e-05,-1.4820000e-05,1.65,4.900e-01,-2.000e-01,2
2405.01,FALSE POSITIVE,0.872952088,1.0190000e-06,-1.0190000e-06,25.50,5.640e+00,-6.890e+00,1
2406.01,CONFIRMED,7.010742950,2.5170000e-05,-2.5170000e-05,3.76,6.100e-01,-1.140e+00,1
2407.01,CONFIRMED,17.292263100,1.2820000e-04,-1.2820000e-04,2.13,3.500e-01,-3.400e-01,1
2408.01,CONFIRMED,94.289223000,6.4660000e-04,-6.4660000e-04,2.11,2.900e-01,-8.000e-02,1
2477.01,CONFIRMED,14.026346920,3.9970000e-05,-3.9970000e-05,2.66,7.900e-01,-4.200e-01,1
2478.01,FALSE POSITIVE,12.425866431,,,2.12,5.600e-01,-3.400e-01,1
2479.01,CONFIRMED,25.543370400,2.2610000e-04,-2.2610000e-04,2.11,4.100e-01,-4.100e-01,1
2481.01,FALSE POSITIVE,33.854258600,7.9130000e-04,-7.9130000e-04,15.96,1.060e+00,-1.060e+00,1
2482.01,CONFIRMED,45.090920100,4.7490000e-04,-4.7490000e-04,2.44,7.000e-01,-2.400e-01,1
2483.01,CONFIRMED,15.053988600,1.2340000e-04,-1.2340000e-04,1.44,2.500e-01,-2.100e-01,1
2840.01,CANDIDATE,3.679368630,2.0070000e-05,-2.0070000e-05,0.92,2.000e-01,-1.100e-01,2
2840.02,CANDIDATE,7.446463500,1.0350000e-04,-1.0350000e-04,0.77,1.700e-01,-1.000e-01,2
2841.01,CONFIRMED,159.388788000,3.4880000e-03,-3.4880000e-03,2.73,1.400e-01,-2.400e-01,1
2842.01,CONFIRMED,1.565412613,1.6010000e-06,-1.6010000e-06,1.73,2.200e-01,-1.900e-01,3
2842.02,CONFIRMED,5.148923460,1.2470000e-05,-1.2470000e-05,1.72,2.100e-01,-1.800e-01,3
2917.01,FALSE POSITIVE,0.730943372,4.1830000e-06,-4.1830000e-06,1.37,4.400e-01,-2.000e-01,1
2918.01,FALSE POSITIVE,0.515552803,3.9600000e-07,-3.9600000e-07,13.96,1.510e+00,-1.510e+00,2
2919.01,CONFIRMED,2.522590567,6.8210000e-06,-6.8210000e-06,25.82,6.660e+00,-2.230e+00,1
2920.01,CONFIRMED,6.739682890,6.3970000e-05,-6.3970000e-05,1.48,2.300e-01,-2.600e-01,1
0276.01,CONFIRMED,41.745988550,4.5720000e-05,-4.5720000e-05,2.40,1.200e-01,-1.300e-01,1
2702.01,FALSE POSITIVE,75.378004000,7.3860000e-04,-7.3860000e-04,3.82,5.900e-01,-4.400e-01,1
2703.01,CONFIRMED,213.258526000,1.2140000e-03,-1.2140000e-03,2.72,2.400e-01,-2.200e-01,1
0260.02,CONFIRMED,100.283067500,2.6200000e-04,-2.6200000e-04,2.51,1.400e-01,-1.000e-01,3
2704.01,CONFIRMED,4.871223664,7.6880000e-06,-7.6880000e-06,1.56,7.000e-01,-2.300e-01,3
2704.02,CONFIRMED,2.984157711,8.7490000e-06,-8.7490000e-06,0.92,4.200e-01,-1.400e-01,3
2705.01,CONFIRMED,2.886762400,3.7410000e-06,-3.7410000e-06,1.24,1.700e-01,-2.000e-01,1
2763.01,FALSE POSITIVE,0.498434645,9.0400000e-07,-9.0400000e-07,1.08,1.000e-01,-8.000e-02,1
2764.01,CANDIDATE,2.252976718,8.3350000e-06,-8.3350000e-06,1.19,7.000e-02,-6.000e-02,1
2765.01,FALSE POSITIVE,2.755054670,1.3690000e-05,-1.3690000e-05,1.74,4.800e-01,-6.300e-01,1
2766.01,FALSE POSITIVE,1.572181216,7.8810000e-06,-7.8810000e-06,77.12,9.220e+00,-3.456e+01,1
2767.01,FALSE POSITIVE,1.288058340,7.4570000e-06,-7.4570000e-06,1.08,1.700e-01,-1.400e-01,1
2844.01,FALSE POSITIVE,2.722882460,1.5620000e-05,-1.5620000e-05,1.06,2.400e-01,-1.100e-01,1
2845.01,CONFIRMED,1.574090323,5.5220000e-06,-5.5220000e-06,0.93,6.000e-02,-2.000e-02,1
2846.01,FALSE POSITIVE,0.947738312,4.3880000e-06,-4.3880000e-06,0.88,7.000e-02,-7.000e-02,1
2848.01,CONFIRMED,13.787262700,1.0200000e-04,-1.0200000e-04,1.55,2.900e-01,-4.100e-01,1
0271.03,CONFIRMED,14.435945900,6.1950000e-05,-6.1950000e-05,1.46,4.000e-02,-3.000e-02,3
2849.01,CONFIRMED,5.959586370,4.4000000e-05,-4.4000000e-05,1.02,2.500e-01,-8.000e-02,1
2921.01,CANDIDATE,16.614622100,1.3110000e-04,-1.3110000e-04,1.49,2.300e-01,-1.500e-01,1
2922.01,FALSE POSITIVE,0.497581917,1.6020000e-06,-1.6020000e-06,0.76,6.000e-02,-6.000e-02,1
2923.01,CANDIDATE,5.838929930,2.0540000e-05,-2.0540000e-05,1.19,1.800e-01,-1.100e-01,1
2924.01,CONFIRMED,2.279523364,8.5360000e-06,-8.5360000e-06,0.87,9.000e-02,-9.000e-02,2
2926.01,CONFIRMED,12.285471800,9.2460000e-05,-9.2460000e-05,2.21,1.400e-01,-1.000e-01,5
2926.02,CONFIRMED,5.536093680,3.1480000e-05,-3.1480000e-05,2.20,1.400e-01,-1.000e-01,5
2706.01,CANDIDATE,3.097568970,3.1690000e-05,-3.1690000e-05,1.75,7.000e-02,-8.000e-02,1
2707.01,CONFIRMED,58.033742600,2.4760000e-04,-2.4760000e-04,3.21,5.000e-01,-5.600e-01,3
2707.02,CONFIRMED,14.425263500,1.0020000e-04,-1.0020000e-04,1.68,2.600e-01,-2.900e-01,3
2707.03,CONFIRMED,26.675781800,1.1870000e-04,-1.1870000e-04,2.69,4.200e-01,-4.700e-01,3
2708.01,CONFIRMED,0.868386354,1.5440000e-06,-1.5440000e-06,1.52,1.600e-01,-9.000e-02,1
2768.01,CONFIRMED,11.828884300,3.1580000e-04,-3.1580000e-04,1.18,4.500e-01,-9.000e-02,3
2768.02,CONFIRMED,14.751203400,2.0400000e-04,-2.0400000e-04,1.63,6.200e-01,-1.200e-01,3
2769.01,FALSE POSITIVE,1.480323978,3.3680000e-06,-3.3680000e-06,1.46,4.200e-01,-2.800e-01,1
2770.01,CANDIDATE,205.385912000,2.0470000e-03,-2.0470000e-03,2.11,1.800e-01,-1.700e-01,1
0041.02,CONFIRMED,6.887070730,2.2770000e-05,-2.2770000e-05,1.30,8.000e-02,-7.000e-02,3
0267.01,FALSE POSITIVE,165.755970000,1.0430000e-02,-1.0430000e-02,15049.80,6.523e+03,-4.104e+03,1
2850.01,FALSE POSITIVE,1.114312050,4.8070000e-06,-4.8070000e-06,1.07,2.900e-01,-1.100e-01,1
2851.01,CANDIDATE,3.420646890,1.9280000e-05,-1.9280000e-05,2.27,2.500e-01,-2.200e-01,2
2851.02,CANDIDATE,1.239357450,1.0290000e-05,-1.0290000e-05,1.50,1.700e-01,-1.500e-01,2
2852.01,CONFIRMED,0.675650404,2.3950000e-06,-2.3950000e-06,1.36,4.400e-01,-1.500e-01,1
2853.01,CANDIDATE,1.407020118,4.3710000e-06,-4.3710000e-06,1.12,4.000e-02,-9.000e-02,1
2927.01,CANDIDATE,24.435995600,3.1520000e-04,-3.1520000e-04,2.31,7.000e-01,-2.800e-01,1
2928.01,FALSE POSITIVE,17.733735600,2.2080000e-04,-2.2080000e-04,1.24,2.300e-01,-9.000e-02,1
2929.01,FALSE POSITIVE,10.064786270,5.2830000e-05,-5.2830000e-05,1.49,2.800e-01,-1.100e-01,1
2930.01,FALSE POSITIVE,1.129765970,1.4780000e-05,-1.4780000e-05,0.83,1.300e-01,-6.000e-02,1
0277.01,CONFIRMED,16.231917040,1.4210000e-05,-1.4210000e-05,3.54,1.600e-01,-1.800e-01,2
2709.01,FALSE POSITIVE,15.412676600,2.5550000e-04,-2.5550000e-04,2.82,4.500e-01,-2.000e-01,1
2710.01,FALSE POSITIVE,1.110599919,1.7240000e-06,-1.7240000e-06,1.07,1.700e-01,-1.300e-01,1
0260.03,CONFIRMED,21.869657140,8.3090000e-05,-8.3090000e-05,1.51,8.000e-02,-7.000e-02,3
2711.01,CONFIRMED,9.024364140,4.0040000e-05,-4.0040000e-05,1.62,2.600e-01,-2.000e-01,2
2711.02,CONFIRMED,17.340873500,1.2960000e-04,-1.2960000e-04,1.43,2.300e-01,-1.700e-01,2
2771.01,FALSE POSITIVE,0.814280672,6.4280000e-06,-6.4280000e-06,1.91,6.100e-01,-4.900e-01,1
2773.01,FALSE POSITIVE,0.878855771,1.6360000e-06,-1.6360000e-06,1.57,4.100e-01,-2.300e-01,1
2774.01,FALSE POSITIVE,2.494321760,6.0210000e-06,-6.0210000e-06,8.91,0.000e+00,0.000e+00,1
2775.01,CANDIDATE,17.577045690,5.5890000e-05,-5.5890000e-05,27.21,6.980e+00,-3.740e+00,1
2776.01,FALSE POSITIVE,1.006527850,3.4900000e-06,-3.4900000e-06,1.03,3.000e-01,-1.000e-01,1
2777.01,FALSE POSITIVE,1.995662930,2.9960000e-05,-2.9960000e-05,1.11,1.600e-01,-9.000e-02,1
2854.01,FALSE POSITIVE,0.755111225,1.2350000e-06,-1.2350000e-06,1.38,0.000e+00,0.000e+00,1
2855.01,CANDIDATE,1.400755743,3.2760000e-06,-3.2760000e-06,1.30,1.900e-01,-1.900e-01,1
2856.01,CONFIRMED,25.873091400,1.4640000e-04,-1.4640000e-04,2.88,9.100e-01,-3.900e-01,1
2857.01,CONFIRMED,20.264202300,1.3050000e-04,-1.3050000e-04,2.12,3.500e-01,-3.400e-01,2
0272.01,CANDIDATE,1.281328310,2.3200000e-07,-2.3200000e-07,4.52,9.500e-01,-1.430e+00,1
2857.02,CONFIRMED,7.441361020,6.6930000e-05,-6.6930000e-05,1.33,2.100e-01,-2.200e-01,2
2931.01,CONFIRMED,99.253233600,9.1600000e-04,-9.1600000e-04,2.17,1.500e-01,-8.000e-02,1
2932.01,FALSE POSITIVE,3.849334010,2.6840000e-05,-2.6840000e-05,2.12,6.200e-01,-2.100e-01,1
2933.01,CANDIDATE,119.083304200,5.1500000e-04,-5.1500000e-04,22.19,2.030e+00,-1.810e+00,1
2935.01,CANDIDATE,27.881315400,3.8040000e-04,-3.8040000e-04,1.54,4.700e-01,-2.000e-01,1
2936.01,CONFIRMED,6.480213800,4.1470000e-05,-4.1470000e-05,1.26,1.600e-01,-1.200e-01,1
2712.01,CANDIDATE,7.507900410,9.7420000e-05,-9.7420000e-05,1.77,3.100e-01,-1.300e-01,1
2713.01,FALSE POSITIVE,21.391012500,1.1700000e-04,-1.1700000e-04,1.72,1.900e-01,-1.400e-01,1
2714.01,CONFIRMED,14.383226700,8.6240000e-05,-8.6240000e-05,1.84,3.100e-01,-3.100e-01,3
2714.02,CONFIRMED,47.318663100,4.0510000e-04,-4.0510000e-04,2.10,3.500e-01,-3.500e-01,3
2715.01,CONFIRMED,11.128274270,2.0740000e-05,-2.0740000e-05,4.04,2.400e-01,-4.500e-01,3
2778.01,CONFIRMED,2.215712960,7.6270000e-06,-7.6270000e-06,1.70,3.600e-01,-2.500e-01,1
2779.01,CONFIRMED,34.458549500,2.1730000e-04,-2.1730000e-04,1.88,5.300e-01,-1.700e-01,1
2780.01,CONFIRMED,3.351840410,1.1630000e-05,-1.1630000e-05,1.88,6.000e-01,-1.900e-01,1
2781.01,FALSE POSITIVE,1.615758517,6.7480000e-06,-6.7480000e-06,1.31,3.200e-01,-3.600e-01,1
0268.01,CANDIDATE,110.378382800,2.7790000e-04,-2.7790000e-04,3.02,1.400e-01,-1.500e-01,1
2859.01,CONFIRMED,3.446212500,1.8740000e-05,-1.8740000e-05,0.70,8.000e-02,-7.000e-02,5
2859.02,CONFIRMED,2.005414293,9.8720000e-06,-9.8720000e-06,0.65,7.000e-02,-7.000e-02,5
2859.03,CANDIDATE,4.288867920,3.5660000e-05,-3.5660000e-05,0.57,7.000e-02,-6.000e-02,5
2861.01,FALSE POSITIVE,1.868564038,5.9460000e-06,-5.9460000e-06,1.40,4.500e-01,-1.800e-01,1
2862.01,CANDIDATE,24.575252400,1.7820000e-04,-1.7820000e-04,1.64,9.000e-02,-1.100e-01,1
2946.01,CONFIRMED,15.140891600,1.1440000e-04,-1.1440000e-04,1.93,6.000e-01,-1.900e-01,1
2948.01,CONFIRMED,11.391695310,7.5670000e-05,-7.5670000e-05,1.02,1.800e-01,-2.300e-01,1
2949.01,CANDIDATE,10.174703700,1.2600000e-04,-1.2600000e-04,1.04,1.600e-01,-2.000e-01,2
2951.01,CONFIRMED,2.443585430,1.4460000e-05,-1.4460000e-05,0.67,7.000e-02,-5.000e-02,1
2952.01,FALSE POSITIVE,1.759269100,1.5730000e-05,-1.5730000e-05,1.21,3.500e-01,-1.800e-01,1
2715.02,CONFIRMED,2.226496196,5.3170000e-06,-5.3170000e-06,2.10,1.300e-01,-2.300e-01,3
2715.03,CONFIRMED,5.720845990,3.6200000e-05,-3.6200000e-05,1.78,1.100e-01,-2.000e-01,3
2716.01,CONFIRMED,0.962864171,2.1060000e-06,-2.1060000e-06,1.52,3.600e-01,-1.500e-01,2
0261.01,CONFIRMED,16.238477330,1.4770000e-05,-1.4770000e-05,2.76,4.200e-01,-2.400e-01,1
2716.02,CONFIRMED,6.460047280,3.0150000e-05,-3.0150000e-05,1.80,4.300e-01,-1.700e-01,2
2785.01,CONFIRMED,4.768310330,1.9110000e-05,-1.9110000e-05,1.78,6.000e-01,-2.600e-01,1
2786.01,CONFIRMED,44.616751000,3.0140000e-04,-3.0140000e-04,2.31,7.000e-01,-4.600e-01,1
2787.01,FALSE POSITIVE,1.714410345,8.8940000e-06,-8.8940000e-06,1.84,3.000e-01,-6.900e-01,1
2789.01,CONFIRMED,3.401656170,1.1210000e-05,-1.1210000e-05,1.34,4.100e-01,-1.300e-01,1
2790.01,CONFIRMED,14.009486310,6.6760000e-05,-6.6760000e-05,0.98,6.000e-02,-5.000e-02,1
2863.01,FALSE POSITIVE,1.703359172,9.4620000e-06,-9.4620000e-06,0.69,2.100e-01,-7.000e-02,1
2864.01,FALSE POSITIVE,3.778816640,4.0890000e-05,-4.0890000e-05,3.99,1.000e-01,-1.920e+00,1
2865.01,CONFIRMED,1.311558909,5.7640000e-06,-5.7640000e-06,1.15,3.500e-01,-1.200e-01,1
2866.01,CONFIRMED,1.291233083,5.7120000e-06,-5.7120000e-06,0.89,2.600e-01,-1.100e-01,1
0273.01,CONFIRMED,10.573751447,8.4880000e-06,-8.4880000e-06,2.07,5.000e-02,-7.000e-02,1
2961.01,CONFIRMED,3.784750700,4.0000000e-05,-4.0000000e-05,0.70,1.100e-01,-8.000e-02,1
2962.01,CANDIDATE,2.172910550,1.3960000e-05,-1.3960000e-05,0.93,3.000e-01,-1.000e-01,1
2963.01,CONFIRMED,18.220602400,1.3240000e-04,-1.3240000e-04,1.78,3.000e-01,-2.300e-01,2
2963.02,CANDIDATE,7.351012870,5.5700000e-05,-5.5700000e-05,1.42,2.300e-01,-1.900e-01,2
2964.01,CONFIRMED,47.449713400,6.9450000e-04,-6.9450000e-04,1.61,2.800e-01,-1.800e-01,2
2717.01,CONFIRMED,0.929906166,7.7700000e-07,-7.7700000e-07,1.48,2.400e-01,-2.800e-01,1
2718.01,FALSE POSITIVE,0.784513087,1.3420000e-06,-1.3420000e-06,131.40,3.350e+00,-2.679e+01,1
2719.01,CONFIRMED,4.115855140,1.1600000e-05,-1.1600000e-05,1.93,1.300e-01,-2.000e-01,2
2720.01,CANDIDATE,6.571594350,2.2910000e-05,-2.2910000e-05,1.26,6.000e-02,-5.000e-02,1
2721.01,CONFIRMED,33.878639000,2.1870000e-04,-2.1870000e-04,3.52,4.900e-01,-5.000e-01,1
2791.01,CONFIRMED,27.572214400,2.2370000e-04,-2.2370000e-04,1.94,3.100e-01,-1.700e-01,1
2792.01,CONFIRMED,2.128216210,1.1150000e-05,-1.1150000e-05,0.70,2.000e-02,-3.000e-02,1
2794.01,FALSE POSITIVE,0.703399912,7.8800000e-07,-7.8800000e-07,2.15,6.700e-01,-2.100e-01,1
2795.01,FALSE POSITIVE,2.535502300,1.8260000e-05,-1.8260000e-05,2.70,9.400e-01,-3.200e-01,1
2797.01,CANDIDATE,0.868122253,2.7230000e-06,-2.7230000e-06,1.65,5.400e-01,-1.700e-01,1
2867.01,FALSE POSITIVE,1.332560553,9.3210000e-06,-9.3210000e-06,0.40,2.000e-02,-2.000e-02,2
2867.02,FALSE POSITIVE,18.936061000,1.4290000e-03,-1.4290000e-03,0.34,3.000e-02,-1.000e-02,2
2868.01,CONFIRMED,10.652750540,6.4510000e-05,-6.4510000e-05,2.20,4.900e-01,-1.900e-01,1
2869.01,CONFIRMED,3.300408180,2.2100000e-05,-2.2100000e-05,1.43,2.600e-01,-1.900e-01,2
2870.01,FALSE POSITIVE,5.629509020,9.2240000e-05,-9.2240000e-05,2.11,5.700e-01,-2.000e-01,1
2942.01,CANDIDATE,13.843012280,9.0790000e-05,-9.0790000e-05,1.98,5.000e-01,-1.800e-01,2
2942.02,CONFIRMED,24.275899200,2.4260000e-04,-2.4260000e-04,2.25,5.600e-01,-2.000e-01,2
2943.01,CONFIRMED,54.409961200,5.5480000e-04,-5.5480000e-04,1.56,2.400e-01,-2.400e-01,1
2944.01,FALSE POSITIVE,9.122093360,7.1490000e-05,-7.1490000e-05,28.17,9.150e+00,-3.050e+00,1
2945.01,CONFIRMED,19.947527410,7.9760000e-05,-7.9760000e-05,2.52,5.700e-01,-2.000e-01,1
0277.02,CONFIRMED,13.849845670,5.3640000e-05,-5.3640000e-05,1.45,7.000e-02,-7.000e-02,2
2722.01,CONFIRMED,6.124797730,3.2390000e-05,-3.2390000e-05,1.51,2.600e-01,-2.400e-01,5
2722.02,CONFIRMED,11.242848150,7.6490000e-05,-7.6490000e-05,1.44,2.500e-01,-2.200e-01,5
2722.03,CONFIRMED,4.028770970,2.4040000e-05,-2.4040000e-05,1.21,2.100e-01,-1.900e-01,5
2722.04,CONFIRMED,8.921143180,7.2390000e-05,-7.2390000e-05,1.27,2.200e-01,-2.000e-01,5
0262.01,CONFIRMED,7.812858620,2.8230000e-05,-2.8230000e-05,1.68,9.000e-02,-9.000e-02,2
0269.01,CONFIRMED,18.011649740,5.1220000e-05,-5.1220000e-05,1.83,7.000e-02,-1.100e-01,1
2798.01,CONFIRMED,0.916142298,1.8090000e-06,-1.8090000e-06,0.60,5.000e-02,-5.000e-02,1
2799.01,FALSE POSITIVE,0.597933473,2.0870000e-06,-2.0870000e-06,1.24,3.600e-01,-1.500e-01,1
2800.01,FALSE POSITIVE,2.696364940,1.5660000e-05,-1.5660000e-05,1.24,4.000e-01,-3.200e-01,1
2801.01,CONFIRMED,6.992050210,3.8380000e-05,-3.8380000e-05,1.06,1.800e-01,-2.000e-01,1
2871.01,CONFIRMED,12.099906500,1.0870000e-04,-1.0870000e-04,1.39,2.100e-01,-2.000e-01,4
2871.02,CONFIRMED,5.363750160,3.9040000e-05,-3.9040000e-05,1.15,1.700e-01,-1.600e-01,4
